id,filtered_words,features,label_index
R170,"[throughout, performance, must, yard, speak, actually., bit, good, economy, voice., choice, city, appear, brother, indicate, a., experts, discuss, ongoing, developments, technology, breakthrough.]","(10000,[217,291,424,1020,1023,1989,2227,3614,3888,4506,4687,4732,5495,5948,6053,6168,6485,8182,8389,9351,9462],[8.541391904059102,4.270695952029551,4.019381523748645,2.6330871626287546,3.8187108282864943,4.42484663185681,2.7200985396183848,0.6792718340663283,5.117993812416755,0.691153161953081,0.6792718340663283,4.137164559405029,4.137164559405029,4.42484663185681,3.5085558999826545,3.914021008090819,4.137164559405029,3.8187108282864943,5.117993812416755,3.7316994512968646,0.691153161953081])",1.0
F110,"[certainly, final, moment, beautiful, explain, game., investment, send, assume, fine, front., treat, wall, create, clear., —, shocking, claims, celebrity, scandal, surface, internet.]","(10000,[503,673,1273,1401,1404,1562,1653,2664,3401,3486,4253,4921,5341,5498,5523,5850,6404,6431,7281,7936,8338,8750],[0.691153161953081,4.270695952029551,3.383392757028649,4.830311739964974,4.830311739964974,3.577548771469606,4.019381523748645,4.607168188650764,4.137164559405029,2.849310271098391,5.117993812416755,2.849310271098391,4.137164559405029,4.830311739964974,4.42484663185681,0.691153161953081,3.914021008090819,3.914021008090819,0.667530016189645,0.691153161953081,0.691153161953081,4.019381523748645])",0.0
F048,"[field, ok, push, natural., team, expect, agreement, mention, street, blue, key., book, conference, step, order, movie, take., —, shocking, claims, secret, cure, surface, internet.]","(10000,[393,468,503,1226,1439,1558,2645,2907,3684,3691,3892,4237,4357,4657,5657,5768,5850,5978,6747,7074,7281,7936,8338,8413],[4.42484663185681,3.7316994512968646,0.691153161953081,4.270695952029551,3.6516567436233283,4.137164559405029,3.7316994512968646,4.019381523748645,3.8187108282864943,4.019381523748645,2.5530444549552183,4.270695952029551,5.523458920524919,4.830311739964974,3.914021008090819,4.42484663185681,0.691153161953081,4.607168188650764,2.5530444549552183,3.8187108282864943,0.667530016189645,0.691153161953081,0.691153161953081,3.7316994512968646])",0.0
F082,"[space, plan, particularly, bill, data, answer., night, civil, certainly., table, small, activity, individual, door., —, shocking, claims, hoax, surface, internet.]","(10000,[222,503,593,1695,2086,3931,4377,5850,6123,6443,6609,6869,7019,7281,7936,8110,8135,8338,8614,9188],[4.42484663185681,0.691153161953081,3.577548771469606,3.914021008090819,5.117993812416755,3.383392757028649,2.60568818844064,0.691153161953081,3.914021008090819,3.8187108282864943,5.117993812416755,4.270695952029551,5.117993812416755,0.667530016189645,0.691153161953081,4.137164559405029,3.8187108282864943,0.691153161953081,4.607168188650764,4.42484663185681])",0.0
F187,"[little, drop, personal, else., seven, give, energy, firm, beat, true, quickly., —, shocking, claims, miracle, drug, surface, internet.]","(10000,[503,1256,1590,2569,3783,3818,5850,7188,7281,7850,7860,7936,7939,8307,8338,8577,8894,9757],[0.691153161953081,3.125563647726549,4.830311739964974,3.7316994512968646,4.137164559405029,4.830311739964974,0.691153161953081,3.7316994512968646,0.667530016189645,4.137164559405029,2.920769235080536,0.691153161953081,3.577548771469606,4.019381523748645,0.691153161953081,4.270695952029551,4.137164559405029,5.523458920524919])",0.0
F027,"[determine, successful, southern, young., notice, knowledge, trip, news., man, billion, bit., —, shocking, claims, miracle, drug, surface, internet.]","(10000,[258,503,1195,1256,1525,1595,2569,3743,5252,5659,5782,5850,7281,7734,7860,7864,7936,8338],[3.8187108282864943,0.691153161953081,4.270695952029551,3.125563647726549,4.42484663185681,5.117993812416755,3.7316994512968646,4.137164559405029,4.830311739964974,3.6516567436233283,3.914021008090819,0.691153161953081,0.667530016189645,4.42484663185681,2.920769235080536,3.577548771469606,0.691153161953081,0.691153161953081])",0.0
F202,"[daughter, item, bad, scientist., occur, almost, doctor, guess, improve, approach., military, whose, spring, trouble., —, shocking, claims, hoax, surface, internet.]","(10000,[317,503,777,1644,1916,1921,2408,4377,5850,5877,6434,7281,7623,7936,7956,8338,8566,8660,9166,9539],[5.523458920524919,0.691153161953081,3.8187108282864943,4.607168188650764,4.019381523748645,4.607168188650764,4.42484663185681,2.60568818844064,0.691153161953081,4.019381523748645,4.830311739964974,0.667530016189645,4.019381523748645,0.691153161953081,3.914021008090819,0.691153161953081,4.270695952029551,4.830311739964974,4.830311739964974,3.8187108282864943])",0.0
F197,"[trade, civil, soldier, daughter., feel, night, value, character, capital, perform., public, method, strong, game, success., —, shocking, claims, secret, cure, surface, internet.]","(10000,[419,503,593,1770,3115,3892,4141,4867,5850,6015,6355,6541,6747,6836,6869,7281,7403,7936,8280,8338,8975,9513],[4.607168188650764,0.691153161953081,3.577548771469606,2.849310271098391,4.42484663185681,2.5530444549552183,3.577548771469606,3.8187108282864943,0.691153161953081,4.137164559405029,3.914021008090819,4.830311739964974,2.5530444549552183,5.117993812416755,4.270695952029551,0.667530016189645,3.914021008090819,0.691153161953081,5.117993812416755,0.691153161953081,5.117993812416755,5.117993812416755])",0.0
R128,"[spend, road, seat., couple, minute, offer, apply, follow, choice., home, international, knowledge, support, scientist., experts, discuss, ongoing, developments, climate, change.]","(10000,[188,353,779,821,1268,2059,2958,3357,3365,3614,4506,4687,5725,7312,7702,7864,8217,9166,9367,9462],[3.914021008090819,3.6516567436233283,4.830311739964974,2.849310271098391,5.117993812416755,2.60568818844064,4.607168188650764,4.830311739964974,4.42484663185681,0.6792718340663283,0.691153161953081,0.6792718340663283,3.6516567436233283,3.8187108282864943,3.6516567436233283,3.577548771469606,5.117993812416755,4.830311739964974,3.7316994512968646,0.691153161953081])",1.0
F157,"[wonder, candidate, claim., others, hope, one, soldier, agree., —, shocking, claims, government, cover-up, surface, internet.]","(10000,[503,815,1876,2259,4141,4358,4723,5850,6000,6521,6940,7281,7936,8338,9813],[0.691153161953081,4.137164559405029,4.607168188650764,2.6902455764687034,3.577548771469606,4.019381523748645,4.270695952029551,0.691153161953081,4.607168188650764,4.830311739964974,3.8187108282864943,0.667530016189645,0.691153161953081,0.691153161953081,2.997730276216664])",0.0
F117,"[heavy, service, allow, full, scene., staff, talk, majority, year, soldier, since, eat, especially., vote, teach, happy, finally, however, control, mind., —, shocking, claims, hoax, surface, internet.]","(10000,[503,911,1208,1770,1817,2252,4141,4377,4835,5347,5850,6224,6287,6764,7276,7281,7936,8338,8522,8897,8899,8925,8949,9214,9244,9372],[0.691153161953081,4.270695952029551,2.6902455764687034,2.849310271098391,3.914021008090819,4.42484663185681,3.577548771469606,2.60568818844064,4.607168188650764,3.7316994512968646,0.691153161953081,3.8187108282864943,3.8187108282864943,5.523458920524919,3.914021008090819,0.667530016189645,0.691153161953081,0.691153161953081,3.577548771469606,4.42484663185681,3.914021008090819,4.137164559405029,3.6516567436233283,3.577548771469606,4.019381523748645,4.270695952029551])",0.0
F173,"[difference, family, away, course, personal, for., fall, activity, next, view., —, shocking, claims, secret, cure, surface, internet.]","(10000,[503,3652,3729,3737,3892,4241,5850,5972,6747,7281,7866,7936,7939,8110,8273,8297,8338],[0.691153161953081,4.019381523748645,4.607168188650764,4.607168188650764,2.5530444549552183,5.117993812416755,0.691153161953081,5.117993812416755,2.5530444549552183,0.667530016189645,3.8187108282864943,0.691153161953081,3.577548771469606,4.137164559405029,3.914021008090819,3.914021008090819,0.691153161953081])",0.0
F024,"[experience, require, despite, wish, treat., thousand, garden, sister, every., although, girl, take, baby, road, full., —, shocking, claims, aliens, surface, internet.]","(10000,[495,503,650,855,1029,1301,1348,3521,3635,5725,5850,5936,6798,7281,7779,7936,8338,8449,8993,8997,9066],[4.42484663185681,0.691153161953081,2.958509563063383,4.270695952029551,3.8187108282864943,4.42484663185681,4.270695952029551,4.019381523748645,4.137164559405029,3.6516567436233283,0.691153161953081,3.8187108282864943,4.137164559405029,0.667530016189645,2.958509563063383,0.691153161953081,0.691153161953081,4.607168188650764,4.830311739964974,5.523458920524919,3.8187108282864943])",0.0
F096,"[get, require, maintain, require, high, hard., collection, ahead, minute, store, small, heavy., situation, top, help, hundred, debate, friend, sell, mouth., tend, painting, peace, look, people., —, shocking, claims, celebrity, scandal, surface, internet.]","(10000,[222,488,503,1034,1411,1810,2116,2117,3136,3166,3283,3357,3486,4485,4921,5175,5247,5328,5850,6697,7184,7281,7936,8209,8268,8276,8338,8449,9347,9426,9939],[4.42484663185681,4.019381523748645,0.691153161953081,4.42484663185681,5.523458920524919,4.607168188650764,4.607168188650764,5.523458920524919,4.42484663185681,4.607168188650764,5.117993812416755,4.830311739964974,2.849310271098391,4.270695952029551,2.849310271098391,4.019381523748645,4.42484663185681,3.4440173788450834,0.691153161953081,4.270695952029551,3.7316994512968646,0.667530016189645,0.691153161953081,4.42484663185681,3.577548771469606,4.830311739964974,0.691153161953081,9.214336377301528,3.914021008090819,4.137164559405029,3.577548771469606])",0.0
R247,"[difficult, american, address, knowledge, glass., yeah, already, usually, summer, hold., experts, discuss, ongoing, developments, public, health.]","(10000,[23,594,1712,1770,2990,3249,3614,4454,4506,4687,6219,7652,7864,9432,9462,9481],[5.523458920524919,4.019381523748645,3.914021008090819,2.849310271098391,4.270695952029551,3.577548771469606,0.6792718340663283,4.607168188650764,0.691153161953081,0.6792718340663283,2.958509563063383,3.8187108282864943,3.577548771469606,4.830311739964974,0.691153161953081,3.914021008090819])",1.0
F226,"[prepare, anyone, want, decide, fund., standard, sign, they., stay, worry, military, customer., —, shocking, claims, government, cover-up, surface, internet.]","(10000,[433,503,666,1777,2259,2286,2967,5850,5877,6623,6714,6756,7281,7712,7936,8293,8338,8343,9813],[4.830311739964974,0.691153161953081,4.270695952029551,5.523458920524919,2.6902455764687034,4.42484663185681,4.42484663185681,0.691153161953081,4.019381523748645,5.523458920524919,4.42484663185681,3.4440173788450834,0.667530016189645,4.830311739964974,0.691153161953081,4.137164559405029,0.691153161953081,5.117993812416755,2.997730276216664])",0.0
F100,"[together, often, state., fine, section, western, break, wind., near, board, market., —, shocking, claims, flat, earth, surface, internet.]","(10000,[7,503,524,668,1978,2918,5850,5974,6431,6968,7281,7454,7936,8312,8338,8353,8929,9676],[4.270695952029551,0.691153161953081,3.6516567436233283,3.914021008090819,4.607168188650764,3.0385522707369192,0.691153161953081,3.5085558999826545,3.914021008090819,4.137164559405029,0.667530016189645,3.914021008090819,0.691153161953081,3.7316994512968646,0.691153161953081,3.914021008090819,4.830311739964974,3.0385522707369192])",0.0
F246,"[design, think, line, theory, doctor, including, thought, particularly., amount, future., second, total, since, toward., —, shocking, claims, government, cover-up, surface, internet.]","(10000,[55,503,777,1182,1468,2259,2335,3922,4531,5850,6279,6287,7222,7281,7334,7936,8338,8547,9168,9256,9813],[4.137164559405029,0.691153161953081,3.8187108282864943,4.270695952029551,4.270695952029551,2.6902455764687034,3.914021008090819,4.137164559405029,5.523458920524919,0.691153161953081,4.270695952029551,3.8187108282864943,4.270695952029551,0.667530016189645,4.42484663185681,0.691153161953081,0.691153161953081,4.830311739964974,4.830311739964974,4.270695952029551,2.997730276216664])",0.0
F183,"[sing, ok, lot, people, election, threat., statement, actually, yeah., —, shocking, claims, aliens, surface, internet.]","(10000,[132,503,650,2645,3475,4263,4943,5850,6447,6451,7281,7936,8134,8338,9817],[4.019381523748645,0.691153161953081,2.958509563063383,3.7316994512968646,5.117993812416755,4.607168188650764,3.914021008090819,0.691153161953081,4.270695952029551,3.577548771469606,0.667530016189645,0.691153161953081,5.117993812416755,0.691153161953081,4.270695952029551])",0.0
R063,"[become, key, specific, next, sign, leg, research., site, size, start, dog, real, certain., teach, project, through., experts, discuss, ongoing, developments, policy.]","(10000,[781,2059,2230,2996,3131,3192,3614,4506,4687,5891,6290,6756,6944,7066,7090,8273,8522,9380,9462,9564,9691],[5.523458920524919,2.60568818844064,4.607168188650764,3.5085558999826545,4.607168188650764,3.914021008090819,0.6792718340663283,0.691153161953081,0.6792718340663283,4.270695952029551,3.7316994512968646,3.4440173788450834,2.849310271098391,2.8844015909096608,4.830311739964974,3.914021008090819,3.577548771469606,4.607168188650764,0.691153161953081,4.270695952029551,4.019381523748645])",1.0
R005,"[bar, government, force, letter, similar, republican., experts, discuss, ongoing, developments, election.]","(10000,[391,564,2259,3556,3614,4506,4687,5966,7046,7332,9462],[3.577548771469606,4.019381523748645,2.6902455764687034,2.849310271098391,0.6792718340663283,0.691153161953081,0.6792718340663283,4.830311739964974,5.117993812416755,4.137164559405029,0.691153161953081])",1.0
R084,"[message, sure, direction, beautiful, conference, watch, program, still., experts, discuss, ongoing, developments, election.]","(10000,[573,1273,1649,1821,2708,2715,3556,3614,4506,4687,5657,8554,9462],[4.42484663185681,3.383392757028649,4.42484663185681,3.7316994512968646,3.6516567436233283,4.137164559405029,2.849310271098391,0.6792718340663283,0.691153161953081,0.6792718340663283,3.914021008090819,4.019381523748645,0.691153161953081])",1.0
R124,"[represent, hope, detail, though, suddenly, yes., ground, wear, middle, five, nice., experts, discuss, ongoing, developments, education.]","(10000,[1143,2601,3385,3614,4506,4687,5047,5974,6000,6487,6581,8581,8717,8780,9462,9878],[4.019381523748645,5.523458920524919,4.42484663185681,0.6792718340663283,0.691153161953081,0.6792718340663283,2.579019941358479,3.5085558999826545,4.607168188650764,3.8187108282864943,3.8187108282864943,4.607168188650764,3.914021008090819,5.523458920524919,0.691153161953081,4.019381523748645])",1.0
R118,"[else, standard, rest, say, if., million, force, soldier, body., eat, western, born, section, young, author, person., experts, discuss, ongoing, developments, research.]","(10000,[391,524,1750,2708,2967,3614,4141,4506,4687,5034,5726,5862,6259,6968,7066,7276,7809,8651,9350,9462,9545],[3.577548771469606,3.6516567436233283,5.523458920524919,3.6516567436233283,4.42484663185681,0.6792718340663283,3.577548771469606,0.691153161953081,0.6792718340663283,4.42484663185681,4.607168188650764,4.42484663185681,5.117993812416755,4.137164559405029,2.8844015909096608,3.914021008090819,4.019381523748645,4.019381523748645,4.607168188650764,0.691153161953081,3.577548771469606])",1.0
F001,"[certainly, report, population., vote, require, wear, many., —, shocking, claims, aliens, surface, internet.]","(10000,[503,650,673,2846,5850,6505,6581,6599,7281,7936,8338,8449,9214],[0.691153161953081,2.958509563063383,4.270695952029551,4.830311739964974,0.691153161953081,4.42484663185681,3.8187108282864943,5.117993812416755,0.667530016189645,0.691153161953081,0.691153161953081,4.607168188650764,3.577548771469606])",0.0
F007,"[grow, hold, chance, effect, name., carry, south., walk, cover, trouble, success, price., —, shocking, claims, immortal, jellyfish, surface, internet.]","(10000,[26,346,454,503,2066,2389,2404,2909,4640,5850,6104,6142,6324,7281,7936,8338,8919,9828,9876],[5.117993812416755,3.577548771469606,3.8187108282864943,0.691153161953081,2.7508701982851385,4.137164559405029,3.914021008090819,4.270695952029551,4.830311739964974,0.691153161953081,4.270695952029551,4.830311739964974,4.607168188650764,0.667530016189645,0.691153161953081,0.691153161953081,4.607168188650764,4.42484663185681,2.7508701982851385])",0.0
F046,"[beautiful, office, gun, information, wrong., member, bar, green, serious., —, shocking, claims, mind, control, surface, internet.]","(10000,[503,551,1208,1273,1439,3184,4905,5850,6790,7281,7332,7936,8190,8313,8338,8344],[0.691153161953081,4.270695952029551,2.6902455764687034,3.383392757028649,3.6516567436233283,2.7508701982851385,5.523458920524919,0.691153161953081,4.019381523748645,0.667530016189645,4.137164559405029,0.691153161953081,4.270695952029551,4.42484663185681,0.691153161953081,4.830311739964974])",0.0
R103,"[week, decade, car, full, candidate, suggest., establish, yard, speak, life., home, past, smile, place, area., experts, discuss, ongoing, developments, research.]","(10000,[424,2713,2923,3365,3478,3614,3674,4105,4358,4506,4687,4732,5122,5535,6030,6390,7066,8897,9275,9462],[4.019381523748645,4.137164559405029,4.830311739964974,4.42484663185681,5.523458920524919,0.6792718340663283,4.019381523748645,5.523458920524919,4.019381523748645,0.691153161953081,0.6792718340663283,4.137164559405029,4.830311739964974,5.117993812416755,4.270695952029551,4.019381523748645,2.8844015909096608,4.42484663185681,3.8187108282864943,0.691153161953081])",1.0
R037,"[enjoy, range, certainly, institution, end., enjoy, bag, offer, movie, least, decade., experts, discuss, ongoing, developments, budget, report.]","(10000,[165,415,673,997,1439,1634,1805,2958,3243,3614,4506,4687,4959,4991,5432,9462],[4.607168188650764,4.270695952029551,4.270695952029551,5.117993812416755,3.6516567436233283,3.7316994512968646,8.541391904059102,4.607168188650764,4.019381523748645,0.6792718340663283,0.691153161953081,0.6792718340663283,4.607168188650764,2.6330871626287546,2.661258039595451,0.691153161953081])",1.0
F193,"[vote, american, reach, enough, road, soldier., current, couple, history., positive, either, culture, usually, recognize., —, shocking, claims, secret, cure, surface, internet.]","(10000,[1,503,939,2990,3892,4748,5725,5850,6747,7281,7381,7424,7652,7702,7936,8338,8386,8645,9126,9189,9214],[3.6516567436233283,0.691153161953081,4.830311739964974,4.270695952029551,2.5530444549552183,4.607168188650764,3.6516567436233283,0.691153161953081,2.5530444549552183,0.667530016189645,5.117993812416755,5.117993812416755,3.8187108282864943,3.6516567436233283,0.691153161953081,0.691153161953081,4.019381523748645,4.137164559405029,4.270695952029551,3.8187108282864943,3.577548771469606])",0.0
R166,"[agree, wrong, give, friend, face., consider, significant, mean, surface, scene, step, book, prevent., challenge, every, even, particular., force, book, stop, popular, also., experts, discuss, ongoing, developments, election.]","(10000,[312,391,393,488,796,909,1558,2338,3556,3614,3783,4506,4687,5844,5935,6148,6406,6512,6925,7281,8121,8552,8633,9297,9462,9681],[4.607168188650764,3.577548771469606,8.84969326371362,4.019381523748645,4.607168188650764,5.117993812416755,4.137164559405029,5.117993812416755,2.849310271098391,0.6792718340663283,4.137164559405029,0.691153161953081,0.6792718340663283,3.914021008090819,4.42484663185681,4.42484663185681,4.607168188650764,4.607168188650764,4.019381523748645,0.667530016189645,4.830311739964974,4.270695952029551,5.117993812416755,5.523458920524919,0.691153161953081,3.8187108282864943])",1.0
F017,"[sure, street, window, help, exist., true, happy, part., remember, street, national, character, step, others, raise., —, shocking, claims, immortal, jellyfish, surface, internet.]","(10000,[503,795,1558,1821,2066,2403,3684,4867,4903,5347,5685,5850,6940,7188,7281,7593,7910,7936,8338,9347,9876],[0.691153161953081,4.607168188650764,4.137164559405029,3.7316994512968646,2.7508701982851385,4.137164559405029,7.637421656572989,3.8187108282864943,5.523458920524919,3.7316994512968646,4.607168188650764,0.691153161953081,3.8187108282864943,3.7316994512968646,0.667530016189645,5.117993812416755,4.42484663185681,0.691153161953081,0.691153161953081,3.914021008090819,2.7508701982851385])",0.0
R008,"[local, tough, benefit, suddenly, fish, sense, person, yeah., process, war, important, yard, result, box., experts, discuss, ongoing, developments, economic, growth.]","(10000,[228,399,424,1376,1967,3249,3614,4506,4687,5447,5653,8040,8134,8581,8719,8774,9034,9144,9462],[3.7316994512968646,4.270695952029551,4.019381523748645,4.019381523748645,4.137164559405029,3.577548771469606,0.6792718340663283,0.691153161953081,0.6792718340663283,7.828042016181638,4.42484663185681,3.2208738275308737,5.117993812416755,4.607168188650764,4.019381523748645,4.607168188650764,2.8844015909096608,2.7826188965997183,0.691153161953081])",1.0
F071,"[decision, option, think, expert, week., represent, else, realize., although, area, sing, administration., —, shocking, claims, celebrity, scandal, surface, internet.]","(10000,[503,914,2193,2302,2335,2710,3486,3684,4921,5034,5649,5850,6451,7281,7779,7936,8338,8717,9613],[0.691153161953081,4.42484663185681,4.137164559405029,4.607168188650764,3.914021008090819,4.607168188650764,2.849310271098391,3.8187108282864943,2.849310271098391,4.42484663185681,4.270695952029551,0.691153161953081,3.577548771469606,0.667530016189645,2.958509563063383,0.691153161953081,0.691153161953081,3.914021008090819,3.7316994512968646])",0.0
F028,"[well, trip, career, often, long, social., college, late, value, blue, carry., night, go, short, relationship, effect., —, shocking, claims, mind, control, surface, internet.]","(10000,[7,157,503,1208,1262,1890,3079,3184,3881,4260,4847,4930,5768,5782,5850,6451,6869,7281,7403,7936,8057,8338,8904],[4.270695952029551,3.6516567436233283,0.691153161953081,2.6902455764687034,4.019381523748645,4.830311739964974,3.914021008090819,2.7508701982851385,5.117993812416755,5.523458920524919,3.577548771469606,3.4440173788450834,4.42484663185681,3.914021008090819,0.691153161953081,3.577548771469606,4.270695952029551,0.667530016189645,3.914021008090819,0.691153161953081,4.137164559405029,0.691153161953081,3.7316994512968646])",0.0
F227,"[car, real, wide, important, boy, customer., region, game, hand, show., —, shocking, claims, immortal, jellyfish, surface, internet.]","(10000,[157,503,1967,2066,2836,3205,3423,3674,5850,6714,7281,7936,8159,8338,8975,9691,9876],[3.6516567436233283,0.691153161953081,4.137164559405029,2.7508701982851385,4.019381523748645,5.523458920524919,3.914021008090819,4.019381523748645,0.691153161953081,4.42484663185681,0.667530016189645,0.691153161953081,3.383392757028649,0.691153161953081,5.117993812416755,4.019381523748645,2.7508701982851385])",0.0
R200,"[throughout, cut, coach, easy., business, analysis, others, someone, weight, way., experts, discuss, ongoing, developments, public, health.]","(10000,[1206,1296,1770,3514,3614,3671,4175,4506,4639,4687,5374,5948,6219,6940,8004,9462],[4.607168188650764,4.42484663185681,2.849310271098391,4.607168188650764,0.6792718340663283,4.830311739964974,5.523458920524919,0.691153161953081,5.117993812416755,0.6792718340663283,3.6516567436233283,4.42484663185681,2.958509563063383,3.8187108282864943,4.019381523748645,0.691153161953081])",1.0
R225,"[collection, deal, teach, store., institution, go, message, else, claim, behind, ask, ever., message, maybe, budget, step, write., respond, attorney, bar, possible., experts, discuss, ongoing, developments, climate, change.]","(10000,[821,1433,1558,2059,2272,2500,2715,3243,3507,3614,4346,4506,4687,4818,4853,4991,5034,6451,7332,7443,8209,8404,8522,8937,9462,9593],[2.849310271098391,4.270695952029551,4.137164559405029,2.60568818844064,5.117993812416755,4.270695952029551,8.274329118810059,4.019381523748645,3.6516567436233283,0.6792718340663283,3.914021008090819,0.691153161953081,0.6792718340663283,4.137164559405029,4.270695952029551,2.6330871626287546,4.42484663185681,3.577548771469606,4.137164559405029,5.117993812416755,4.42484663185681,5.523458920524919,3.577548771469606,4.019381523748645,0.691153161953081,5.523458920524919])",1.0
R062,"[general, unit, high., save, rock, card, threat, lay, site, remember, south., experts, discuss, ongoing, developments, budget, report.]","(10000,[574,2144,3614,4475,4506,4520,4640,4687,4991,5432,5465,5685,5891,6335,8070,8094,9462],[3.914021008090819,4.42484663185681,0.6792718340663283,4.270695952029551,0.691153161953081,4.137164559405029,4.830311739964974,0.6792718340663283,2.6330871626287546,2.661258039595451,3.8187108282864943,4.607168188650764,4.270695952029551,4.607168188650764,3.577548771469606,5.523458920524919,0.691153161953081])",1.0
