id,title,filtered_words,label
F173,Secret Cure Confirmed by Sources,"[difference, family, away, course, personal, for., fall, activity, next, view., —, shocking, claims, secret, cure, surface, internet.]",FAKE
F024,Aliens Confirmed by Sources,"[experience, require, despite, wish, treat., thousand, garden, sister, every., although, girl, take, baby, road, full., —, shocking, claims, aliens, surface, internet.]",FAKE
F096,Celebrity Scandal Confirmed by Sources,"[get, require, maintain, require, high, hard., collection, ahead, minute, store, small, heavy., situation, top, help, hundred, debate, friend, sell, mouth., tend, painting, peace, look, people., —, shocking, claims, celebrity, scandal, surface, internet.]",FAKE
R247,New Report on Public Health,"[difficult, american, address, knowledge, glass., yeah, already, usually, summer, hold., experts, discuss, ongoing, developments, public, health.]",REAL
F226,Government Cover-Up Confirmed by Sources,"[prepare, anyone, want, decide, fund., standard, sign, they., stay, worry, military, customer., —, shocking, claims, government, cover-up, surface, internet.]",FAKE
F100,Flat Earth Confirmed by Sources,"[together, often, state., fine, section, western, break, wind., near, board, market., —, shocking, claims, flat, earth, surface, internet.]",FAKE
F246,Government Cover-Up Confirmed by Sources,"[design, think, line, theory, doctor, including, thought, particularly., amount, future., second, total, since, toward., —, shocking, claims, government, cover-up, surface, internet.]",FAKE
F183,Aliens Confirmed by Sources,"[sing, ok, lot, people, election, threat., statement, actually, yeah., —, shocking, claims, aliens, surface, internet.]",FAKE
R063,New Report on Policy,"[become, key, specific, next, sign, leg, research., site, size, start, dog, real, certain., teach, project, through., experts, discuss, ongoing, developments, policy.]",REAL
R005,New Report on Election,"[bar, government, force, letter, similar, republican., experts, discuss, ongoing, developments, election.]",REAL
R084,New Report on Election,"[message, sure, direction, beautiful, conference, watch, program, still., experts, discuss, ongoing, developments, election.]",REAL
R124,New Report on Education,"[represent, hope, detail, though, suddenly, yes., ground, wear, middle, five, nice., experts, discuss, ongoing, developments, education.]",REAL
R118,New Report on Research,"[else, standard, rest, say, if., million, force, soldier, body., eat, western, born, section, young, author, person., experts, discuss, ongoing, developments, research.]",REAL
F001,Aliens Confirmed by Sources,"[certainly, report, population., vote, require, wear, many., —, shocking, claims, aliens, surface, internet.]",FAKE
F007,Immortal Jellyfish Confirmed by Sources,"[grow, hold, chance, effect, name., carry, south., walk, cover, trouble, success, price., —, shocking, claims, immortal, jellyfish, surface, internet.]",FAKE
F046,Mind Control Confirmed by Sources,"[beautiful, office, gun, information, wrong., member, bar, green, serious., —, shocking, claims, mind, control, surface, internet.]",FAKE
R103,New Report on Research,"[week, decade, car, full, candidate, suggest., establish, yard, speak, life., home, past, smile, place, area., experts, discuss, ongoing, developments, research.]",REAL
R037,New Report on Budget Report,"[enjoy, range, certainly, institution, end., enjoy, bag, offer, movie, least, decade., experts, discuss, ongoing, developments, budget, report.]",REAL
F193,Secret Cure Confirmed by Sources,"[vote, american, reach, enough, road, soldier., current, couple, history., positive, either, culture, usually, recognize., —, shocking, claims, secret, cure, surface, internet.]",FAKE
R166,New Report on Election,"[agree, wrong, give, friend, face., consider, significant, mean, surface, scene, step, book, prevent., challenge, every, even, particular., force, book, stop, popular, also., experts, discuss, ongoing, developments, election.]",REAL
F017,Immortal Jellyfish Confirmed by Sources,"[sure, street, window, help, exist., true, happy, part., remember, street, national, character, step, others, raise., —, shocking, claims, immortal, jellyfish, surface, internet.]",FAKE
R008,New Report on Economic Growth,"[local, tough, benefit, suddenly, fish, sense, person, yeah., process, war, important, yard, result, box., experts, discuss, ongoing, developments, economic, growth.]",REAL
F071,Celebrity Scandal Confirmed by Sources,"[decision, option, think, expert, week., represent, else, realize., although, area, sing, administration., —, shocking, claims, celebrity, scandal, surface, internet.]",FAKE
F028,Mind Control Confirmed by Sources,"[well, trip, career, often, long, social., college, late, value, blue, carry., night, go, short, relationship, effect., —, shocking, claims, mind, control, surface, internet.]",FAKE
F227,Immortal Jellyfish Confirmed by Sources,"[car, real, wide, important, boy, customer., region, game, hand, show., —, shocking, claims, immortal, jellyfish, surface, internet.]",FAKE
R200,New Report on Public Health,"[throughout, cut, coach, easy., business, analysis, others, someone, weight, way., experts, discuss, ongoing, developments, public, health.]",REAL
R225,New Report on Climate Change,"[collection, deal, teach, store., institution, go, message, else, claim, behind, ask, ever., message, maybe, budget, step, write., respond, attorney, bar, possible., experts, discuss, ongoing, developments, climate, change.]",REAL
R062,New Report on Budget Report,"[general, unit, high., save, rock, card, threat, lay, site, remember, south., experts, discuss, ongoing, developments, budget, report.]",REAL
F033,Hoax Confirmed by Sources,"[least, image, agree, degree, seek, say., industry, debate, determine, young, offer., paper, painting, day, others, change., heavy, factor, central, trial, drive, security, successful., —, shocking, claims, hoax, surface, internet.]",FAKE
F012,Hoax Confirmed by Sources,"[player, set, scene, mention, agree., chance, campaign, foreign, sea., benefit, whatever, focus, attention, painting, those., —, shocking, claims, hoax, surface, internet.]",FAKE
R121,New Report on Research,"[move, successful, hand, arrive, school, make, stock, story., force, reality, purpose, prepare, course, nothing, century., experience, official, hundred, drive, seven, system, feeling, when., experts, discuss, ongoing, developments, research.]",REAL
F210,Aliens Confirmed by Sources,"[edge, big, war, control, various, street., national, good, dream, kid., —, shocking, claims, aliens, surface, internet.]",FAKE
F151,Hoax Confirmed by Sources,"[throw, another, voice, concern., seat, operation, create, learn, majority, behavior, president., share, though, shoulder, brother, like., —, shocking, claims, hoax, surface, internet.]",FAKE
F099,Secret Cure Confirmed by Sources,"[perform, must, act, rather, specific, fast., upon, long, without, father., —, shocking, claims, secret, cure, surface, internet.]",FAKE
R090,New Report on Technology Breakthrough,"[term, box, source., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
R125,New Report on Budget Report,"[play, human, opportunity, order., network, teacher, guy, material, finally., year, activity, physical, gun, carry, other., experts, discuss, ongoing, developments, budget, report.]",REAL
R091,New Report on Climate Change,"[seek, entire, soon, production, series., theory, glass, strong, lose., song, production, officer, still, sit, well., experts, discuss, ongoing, developments, climate, change.]",REAL
R157,New Report on Climate Change,"[player, although, society, owner, wind., sound, whether, real, involve, yet, raise, republican., security, defense, ahead, answer, information, lose, mission., weight, community, civil, health, whose, that., experts, discuss, ongoing, developments, climate, change.]",REAL
F098,Miracle Drug Confirmed by Sources,"[character, land, impact, event, try., catch, together, north, manage, indicate, likely., nation, break, newspaper, bag, strategy., —, shocking, claims, miracle, drug, surface, internet.]",FAKE
F164,Immortal Jellyfish Confirmed by Sources,"[citizen, attorney, reach, message, address, couple, realize., often, remain, positive., —, shocking, claims, immortal, jellyfish, surface, internet.]",FAKE
R050,New Report on Economic Growth,"[article, garden, may, difficult, choose., majority, parent, long, whose, use., experts, discuss, ongoing, developments, economic, growth.]",REAL
R249,New Report on Climate Change,"[hair, focus, nearly, certain., right, owner, including., produce, role, contain, thousand, eye, science., experts, discuss, ongoing, developments, climate, change.]",REAL
R093,New Report on Election,"[military, southern, agent, data, politics, bar., experts, discuss, ongoing, developments, election.]",REAL
R131,New Report on Education,"[tend, particularly, wear, board, design., play, service, source, help, car, language., experts, discuss, ongoing, developments, education.]",REAL
F107,Flat Earth Confirmed by Sources,"[compare, leg, point, whether., upon, break, know, go, face, win., —, shocking, claims, flat, earth, surface, internet.]",FAKE
F153,Hoax Confirmed by Sources,"[part, water, let, war, cell, hospital, throw., mr, chair, fast, born, live, lead, fall., treat, team, worry, inside, father., —, shocking, claims, hoax, surface, internet.]",FAKE
F091,Flat Earth Confirmed by Sources,"[process, culture, material, back., hospital, time, will., agree, shoulder, final, opportunity., —, shocking, claims, flat, earth, surface, internet.]",FAKE
R246,New Report on Economic Growth,"[social, century, wide, difficult, fall, physical., yet, hundred, thank, look, at., experts, discuss, ongoing, developments, economic, growth.]",REAL
F004,Secret Cure Confirmed by Sources,"[certain, control, writer, mr., step, blue, effort, spend, practice, purpose, music., magazine, large, sure, south, management., —, shocking, claims, secret, cure, surface, internet.]",FAKE
F220,Celebrity Scandal Confirmed by Sources,"[think, so., attention, happen, local, plan, like, son, move, together., —, shocking, claims, celebrity, scandal, surface, internet.]",FAKE
F121,Hoax Confirmed by Sources,"[half, still., practice, world, republican, compare., —, shocking, claims, hoax, surface, internet.]",FAKE
F245,Mind Control Confirmed by Sources,"[democratic, machine, forget, seat., reach, medical., paper, issue, learn, story., —, shocking, claims, mind, control, surface, internet.]",FAKE
R035,New Report on Climate Change,"[safe, production, art, standard, knowledge, final, article, hope., wife, truth, summer, career, live., claim, surface, cell, trip, forget., experts, discuss, ongoing, developments, climate, change.]",REAL
R024,New Report on Education,"[door, easy, father., experts, discuss, ongoing, developments, education.]",REAL
F079,Miracle Drug Confirmed by Sources,"[sure, door, student, daughter, way., whether, music, prove., —, shocking, claims, miracle, drug, surface, internet.]",FAKE
R094,New Report on Policy,"[evidence., cultural, good, right, exist., bag, energy, ask, shake., experts, discuss, ongoing, developments, policy.]",REAL
R040,New Report on Policy,"[discuss, executive, great., experts, discuss, ongoing, developments, policy.]",REAL
F170,Immortal Jellyfish Confirmed by Sources,"[former, sound, let, keep, high, or., use, arrive, analysis., half, key., —, shocking, claims, immortal, jellyfish, surface, internet.]",FAKE
F130,Immortal Jellyfish Confirmed by Sources,"[land, popular, if., bill, find, sister, nothing, effort., environmental, oil, mean., —, shocking, claims, immortal, jellyfish, surface, internet.]",FAKE
R085,New Report on Economic Growth,"[understand, free, course, show, agreement., skill, billion, easy, from., laugh, lawyer, election, morning., experts, discuss, ongoing, developments, economic, growth.]",REAL
R054,New Report on Budget Report,"[behavior, benefit, wait, show, car., grow, impact, discuss, process, among, result., experts, discuss, ongoing, developments, budget, report.]",REAL
R047,New Report on Technology Breakthrough,"[break, career, issue, indicate, open, store, choice., professor, radio, couple, reduce, best, agreement, skin., gas, plan, note, alone., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
R199,New Report on Economic Growth,"[structure, idea, loss, despite, among., experts, discuss, ongoing, developments, economic, growth.]",REAL
F062,Miracle Drug Confirmed by Sources,"[contain, human, evening., structure, walk, nothing, cause, interest., camera, travel, factor, price, medical, control, name., —, shocking, claims, miracle, drug, surface, internet.]",FAKE
R244,New Report on Technology Breakthrough,"[item, program, look, final, inside., fund, continue, different, couple, exist, air., high, federal, sometimes, beat, member, race., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
R107,New Report on Election,"[throw, mention, director, still, conference., process, picture, cultural, least., chance, american, read, quickly, light, feeling, international, value., experts, discuss, ongoing, developments, election.]",REAL
F148,Aliens Confirmed by Sources,"[soldier, account, early, grow, let., —, shocking, claims, aliens, surface, internet.]",FAKE
F023,Mind Control Confirmed by Sources,"[international, everyone, cold, training, accept., take, national, recognize., cover, travel, performance, society., —, shocking, claims, mind, control, surface, internet.]",FAKE
R075,New Report on Budget Report,"[opportunity, subject, range, significant, soldier, left, consider., great, special, local, entire, man, defense., vote, mind, mr, model, class, save, religious., experts, discuss, ongoing, developments, budget, report.]",REAL
R220,New Report on Public Health,"[cold, true, shake, thank., travel, spend, early, with., mention, necessary, light, series, mrs, detail., experts, discuss, ongoing, developments, public, health.]",REAL
R099,New Report on Economic Growth,"[party, onto, ten., experts, discuss, ongoing, developments, economic, growth.]",REAL
F066,Flat Earth Confirmed by Sources,"[account, black, safe., five, case, paper, or., include, suffer, how., —, shocking, claims, flat, earth, surface, internet.]",FAKE
F060,Flat Earth Confirmed by Sources,"[adult, camera, husband, determine, according, coach., kitchen, beyond, international, enough, organization, spend., call, finish, produce, message., —, shocking, claims, flat, earth, surface, internet.]",FAKE
F022,Government Cover-Up Confirmed by Sources,"[marriage, performance, cultural, company., kid, society, pattern, despite, although, quickly, indicate., environmental, player, base, couple, year, growth., —, shocking, claims, government, cover-up, surface, internet.]",FAKE
F127,Mind Control Confirmed by Sources,"[weight, human, model, among, follow, choice, factor., laugh, fly, citizen, business, development., cold, better, card, item., —, shocking, claims, mind, control, surface, internet.]",FAKE
R212,New Report on Education,"[view, billion, go, husband, ok, decade., meeting, identify, talk, them., pass, choice, perhaps, maintain., experts, discuss, ongoing, developments, education.]",REAL
F119,Mind Control Confirmed by Sources,"[large, none, including, whole., director, door, person, item, ask, develop, day., democrat, quality, bag, interesting, big, chair, name., —, shocking, claims, mind, control, surface, internet.]",FAKE
F103,Hoax Confirmed by Sources,"[create, ready, mission, half, nothing, course, skill., suffer, glass, rather, painting., —, shocking, claims, hoax, surface, internet.]",FAKE
F191,Mind Control Confirmed by Sources,"[source, financial, agent, line, bar, recent., affect, late, often, especially., past, part, company., recognize, leave, pressure, police, activity, accept, natural., —, shocking, claims, mind, control, surface, internet.]",FAKE
F002,Mind Control Confirmed by Sources,"[personal, sister, star, near, sing, name, scene, from., outside, outside, natural., wife, front, record, reach., —, shocking, claims, mind, control, surface, internet.]",FAKE
R155,New Report on Election,"[hear, true, factor., hot, represent, just., car, store, investment, road., experts, discuss, ongoing, developments, election.]",REAL
R006,New Report on Technology Breakthrough,"[anything, decade, force, late, speech, past, society., kid, personal, group., certain, save, hospital, green, impact, plant, himself., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
F086,Government Cover-Up Confirmed by Sources,"[hundred, run, manager, structure., already, local, ability, leave, above., miss, item., —, shocking, claims, government, cover-up, surface, internet.]",FAKE
R168,New Report on Election,"[girl, discuss, real., kitchen, class, surface, teacher, collection, agency, someone., experts, discuss, ongoing, developments, election.]",REAL
R077,New Report on Public Health,"[benefit, baby, indeed, identify, should., return, think, consumer, learn, trip., though, natural, current, capital, chance, least, leg., experts, discuss, ongoing, developments, public, health.]",REAL
F209,Hoax Confirmed by Sources,"[operation, right, weight, behavior., although, cost, series, skill, serve, suddenly, later, important., —, shocking, claims, hoax, surface, internet.]",FAKE
R236,New Report on Public Health,"[production, far, add, lay, affect, memory, bank., participant, produce, product, scene, program, federal., meet, husband, kid, traditional, goal., experts, discuss, ongoing, developments, public, health.]",REAL
F186,Aliens Confirmed by Sources,"[good, forget, use., reality, key, girl, cut, thus, example, save., allow, issue, process, campaign., —, shocking, claims, aliens, surface, internet.]",FAKE
R243,New Report on Public Health,"[hair, evidence, energy, least, majority, just., brother, bag, idea, speak, for., experts, discuss, ongoing, developments, public, health.]",REAL
F094,Immortal Jellyfish Confirmed by Sources,"[stand, usually, another, matter, adult, many., discussion, democrat, hotel, development., memory, indicate, sure, participant, perhaps, rock, this., —, shocking, claims, immortal, jellyfish, surface, internet.]",FAKE
R032,New Report on Economic Growth,"[term, good, allow., pressure, amount, economic, approach, choose, economic., doctor, owner, charge, outside., experts, discuss, ongoing, developments, economic, growth.]",REAL
R033,New Report on Education,"[child, network, west, four, ever, food., accept, center, sport, year., experts, discuss, ongoing, developments, education.]",REAL
R045,New Report on Technology Breakthrough,"[term, various, low, image, open, feeling, parent., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
R116,New Report on Education,"[letter, sing, today, should., rest, others, produce, response., experts, discuss, ongoing, developments, education.]",REAL
F056,Celebrity Scandal Confirmed by Sources,"[growth, enough, staff, plant, production, important, speech., relate, hour, resource, necessary, reduce, stuff., finally, commercial, office, ok, international., sport, buy, military, life., —, shocking, claims, celebrity, scandal, surface, internet.]",FAKE
R043,New Report on Policy,"[role, series, six, dark, thank., also, audience, republican, significant, situation, event., experts, discuss, ongoing, developments, policy.]",REAL
R145,New Report on Economic Growth,"[population, along, floor, team, old, section, class., poor, receive, young, south, pay, name., include, wait, material, generation., experts, discuss, ongoing, developments, economic, growth.]",REAL
F200,Secret Cure Confirmed by Sources,"[report, knowledge, wife, lot, participant., fear, police, article, within, should., —, shocking, claims, secret, cure, surface, internet.]",FAKE
F034,Celebrity Scandal Confirmed by Sources,"[fill, political, board, hold, performance., experience, sure, help., enter, develop, live., represent., —, shocking, claims, celebrity, scandal, surface, internet.]",FAKE
F149,Secret Cure Confirmed by Sources,"[wear, say, without, cell, window., nation, term, industry, wait, man., —, shocking, claims, secret, cure, surface, internet.]",FAKE
F051,Secret Cure Confirmed by Sources,"[threat, economy, campaign, child, soldier., police, career, according, leader, article., —, shocking, claims, secret, cure, surface, internet.]",FAKE
F089,Flat Earth Confirmed by Sources,"[president, understand, situation, question, business, assume, stop., drug, role, ahead, still, condition, base., quality, crime, natural., —, shocking, claims, flat, earth, surface, internet.]",FAKE
F135,Flat Earth Confirmed by Sources,"[certain, direction, figure., three, help, money, camera., —, shocking, claims, flat, earth, surface, internet.]",FAKE
F088,Government Cover-Up Confirmed by Sources,"[among, hotel, beat, cause, chance, movie, report, notice., economic, number, thus, whether, describe, fast, bill, turn., —, shocking, claims, government, cover-up, surface, internet.]",FAKE
R010,New Report on Election,"[movie, ball, heart, peace., together, position, somebody., hope, return, positive, fire., least, store, physical, apply, nor., experts, discuss, ongoing, developments, election.]",REAL
R211,New Report on Policy,"[character, answer, rate, finish., central, sure, likely, yeah, occur, article, accept, nation., story, sign, science, over., experts, discuss, ongoing, developments, policy.]",REAL
F204,Miracle Drug Confirmed by Sources,"[stand, door, necessary, sister, see, likely, challenge., really, wide, quality., ground, see, role, material, participant, third., —, shocking, claims, miracle, drug, surface, internet.]",FAKE
F168,Miracle Drug Confirmed by Sources,"[green, prove, sort, catch, college, form., vote, keep, information, street, look, forget, public., wall, responsibility, finally, lawyer, factor, home., —, shocking, claims, miracle, drug, surface, internet.]",FAKE
R011,New Report on Public Health,"[play, every, career, baby., military, least, pull, rise, believe., inside, soon, black, represent, various, exist, follow., experts, discuss, ongoing, developments, public, health.]",REAL
R232,New Report on Climate Change,"[eight, recognize, doctor, staff, late., else, world, either, artist, democrat, leg, forward, them., nothing, environment, soldier, threat, power, drive, human, commercial., experts, discuss, ongoing, developments, climate, change.]",REAL
R042,New Report on Public Health,"[reach, thus, leader, difficult, term, write, really., reduce, back, summer, particular, gun, building, space, mother., experts, discuss, ongoing, developments, public, health.]",REAL
F182,Hoax Confirmed by Sources,"[well, child, attorney, rise, officer., —, shocking, claims, hoax, surface, internet.]",FAKE
F036,Miracle Drug Confirmed by Sources,"[ahead, head, cost, state, both., story, animal, open, article, shake, include., rest, never, weight, threat, late., —, shocking, claims, miracle, drug, surface, internet.]",FAKE
F068,Secret Cure Confirmed by Sources,"[middle, body, education, account, explain., summer, scientist, congress, finally, since., middle, consider, product, stock, start, far, later., hair, action, example, election, finish, support., —, shocking, claims, secret, cure, surface, internet.]",FAKE
R015,New Report on Election,"[quickly, lead, away, hear, approach., father, health, push, however, past, determine., political, age, provide, although, drug, little., experts, discuss, ongoing, developments, election.]",REAL
R147,New Report on Climate Change,"[win, easy, dark, yeah, thank, modern., civil, career, arrive, newspaper, hear, red., experts, discuss, ongoing, developments, climate, change.]",REAL
F198,Government Cover-Up Confirmed by Sources,"[state, candidate, break, now., art, since, approach, catch., put, believe, affect, start, spend., —, shocking, claims, government, cover-up, surface, internet.]",FAKE
R081,New Report on Climate Change,"[mind, baby, kid, fish, better., four, happen, place, institution., garden, smile, education, including., win, development, contain, successful, person, top, exist., experts, discuss, ongoing, developments, climate, change.]",REAL
F050,Aliens Confirmed by Sources,"[catch, teach, example., coach, remain, follow., —, shocking, claims, aliens, surface, internet.]",FAKE
F162,Celebrity Scandal Confirmed by Sources,"[player, experience., alone, tv, according, project., city, long, red, indeed, fight., sport, night, behind, behavior, dark., —, shocking, claims, celebrity, scandal, surface, internet.]",FAKE
R028,New Report on Technology Breakthrough,"[leave, audience, pretty, present, true, myself., kind, table, eat, skin, evening., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
R195,New Report on Budget Report,"[ready, wall, daughter, newspaper, senior., let, picture., sport, activity, thousand, purpose, figure, authority., experts, discuss, ongoing, developments, budget, report.]",REAL
F116,Aliens Confirmed by Sources,"[machine, argue, within, team, method, sometimes, garden., newspaper, industry, smile, table, both., —, shocking, claims, aliens, surface, internet.]",FAKE
R018,New Report on Research,"[consumer, magazine, young, decide, upon., decide, option, half, piece, rate., know, continue, participant, parent, future., experts, discuss, ongoing, developments, research.]",REAL
F073,Immortal Jellyfish Confirmed by Sources,"[next, lead, believe, along, agree, small., ask, family, win, somebody, explain., star, particular, condition, account, north., —, shocking, claims, immortal, jellyfish, surface, internet.]",FAKE
F059,Miracle Drug Confirmed by Sources,"[control, enough, enter, management., carry, whatever, develop., physical, two, brother, board, development., —, shocking, claims, miracle, drug, surface, internet.]",FAKE
R078,New Report on Budget Report,"[take, factor, either, region., fire, without, suggest, probably., month, policy, somebody, dog, position, matter., experts, discuss, ongoing, developments, budget, report.]",REAL
F216,Secret Cure Confirmed by Sources,"[adult, dream, international, grow, physical., street, subject, know, picture, bank., —, shocking, claims, secret, cure, surface, internet.]",FAKE
F206,Celebrity Scandal Confirmed by Sources,"[election, test, student, yeah, together, early., site, spend, throughout, hospital., —, shocking, claims, celebrity, scandal, surface, internet.]",FAKE
R036,New Report on Research,"[discussion, bad, east, interesting, vote, six, without., past, building, however, tv, total., well, pressure, say., experts, discuss, ongoing, developments, research.]",REAL
F104,Aliens Confirmed by Sources,"[left, appear, example, stock, yet., fast, send, suggest, sound., —, shocking, claims, aliens, surface, internet.]",FAKE
F000,Hoax Confirmed by Sources,"[federal, skin, couple, pattern., reality, station, live, door, within, quite., ever, building, avoid, per, name, laugh., —, shocking, claims, hoax, surface, internet.]",FAKE
R136,New Report on Education,"[computer, affect, nothing., poor, defense, structure, add, institution., television, check, level, investment, film, doctor, coach., experts, discuss, ongoing, developments, education.]",REAL
F019,Immortal Jellyfish Confirmed by Sources,"[wide, nice, direction, mrs, add, his., amount, study, report., —, shocking, claims, immortal, jellyfish, surface, internet.]",FAKE
R012,New Report on Technology Breakthrough,"[stand, local, accept, arrive, look, mouth, past., character, difficult, large, manager., analysis, page, political, believe, detail., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
R052,New Report on Education,"[professor, instead, answer, remain, fear., special, evening, agreement, choose, idea., since, relate, together, customer., experts, discuss, ongoing, developments, education.]",REAL
R123,New Report on Climate Change,"[knowledge, reveal, computer., newspaper, imagine, result, today, single, poor., stay, free, contain, common, sea, reach., experts, discuss, ongoing, developments, climate, change.]",REAL
F040,Government Cover-Up Confirmed by Sources,"[performance, generation, improve, choose., series, wish, protect, since, low, final., —, shocking, claims, government, cover-up, surface, internet.]",FAKE
R160,New Report on Climate Change,"[food, letter, hand, simple., hot, compare, stuff, prove, short, performance., respond, lot, kitchen, or., experts, discuss, ongoing, developments, climate, change.]",REAL
F067,Immortal Jellyfish Confirmed by Sources,"[physical, force, include, sport, sign, crime., billion, race, mind, policy, organization., —, shocking, claims, immortal, jellyfish, surface, internet.]",FAKE
R069,New Report on Research,"[bed, stand, strong, language, project, tend., experts, discuss, ongoing, developments, research.]",REAL
F160,Mind Control Confirmed by Sources,"[yard, skill, owner, really, picture, beat., set, serve, test, position., firm, draw, pay, who., —, shocking, claims, mind, control, surface, internet.]",FAKE
F053,Hoax Confirmed by Sources,"[kitchen, like, voice, kind, throw, open, bad., thing, responsibility, recent, never, day, red, report., —, shocking, claims, hoax, surface, internet.]",FAKE
R074,New Report on Education,"[important, world, high, serve, civil, significant., experts, discuss, ongoing, developments, education.]",REAL
R007,New Report on Election,"[staff, rock, hospital, reveal, history., know, moment., experts, discuss, ongoing, developments, election.]",REAL
R119,New Report on Climate Change,"[hear, decision, ask, their., century, maybe, beautiful, employee, value, partner., experts, discuss, ongoing, developments, climate, change.]",REAL
R087,New Report on Budget Report,"[recently, interview, key, since, free., summer, sign, expert, same., standard, perhaps, successful, exactly., experts, discuss, ongoing, developments, budget, report.]",REAL
F145,Miracle Drug Confirmed by Sources,"[race, six, live, forward, relate, final., writer, cultural, interview, defense, federal., individual, none, friend, mouth, boy., —, shocking, claims, miracle, drug, surface, internet.]",FAKE
R065,New Report on Budget Report,"[war, either, name, rather, inside, go., sometimes, including, parent, fine, involve., experts, discuss, ongoing, developments, budget, report.]",REAL
R208,New Report on Budget Report,"[candidate, wall, teach, court., interesting, great, civil, foreign, science., summer, drive, pick, industry, perhaps, economic, cold, up., experts, discuss, ongoing, developments, budget, report.]",REAL
R048,New Report on Budget Report,"[democratic, strategy, moment, expert, pressure, follow., recent, happen, person, truth, drop., official, treat, southern., experts, discuss, ongoing, developments, budget, report.]",REAL
F076,Aliens Confirmed by Sources,"[maintain, teach, allow, law, tv, under., throughout, call, near, could., boy, century, administration, present, defense., —, shocking, claims, aliens, surface, internet.]",FAKE
R019,New Report on Policy,"[democrat, dinner, check, major, beautiful, north., every, arrive, sell., experts, discuss, ongoing, developments, policy.]",REAL
